Suburb,DateMonth,avg_price
Rowville,1/08/2017,937500.00
Rowville,1/09/2017,941750.00
Roxburgh Park,1/05/2017,582389.00
Roxburgh Park,1/06/2017,478812.50
Roxburgh Park,1/07/2017,463028.57
Roxburgh Park,1/08/2017,510250.00
Roxburgh Park,1/09/2017,494503.42
Sandhurst,1/06/2017,645000.00
Sandhurst,1/09/2017,665000.00
Sandringham,1/05/2017,1183721.20
Sandringham,1/06/2017,1646714.29
Sandringham,1/07/2017,1177785.71
Sandringham,1/08/2017,1695339.29
Sandringham,1/09/2017,1775925.00
Scoresby,1/05/2017,898450.00
Scoresby,1/06/2017,916750.00
Scoresby,1/07/2017,1053333.33
Scoresby,1/08/2017,880000.00
Scoresby,1/09/2017,956000.00
Seabrook,1/06/2017,515000.00
Seabrook,1/07/2017,632500.00
Seaford,1/05/2017,775666.67
Seaford,1/06/2017,721500.00
Seaford,1/07/2017,704697.00
Seaford,1/08/2017,575666.67
Seaford,1/09/2017,770000.00
Seaholme,1/04/2016,1050000.00
Seaholme,1/05/2016,950000.00
Seaholme,1/06/2016,925000.00
Seaholme,1/08/2016,860000.00
Seaholme,1/09/2016,1415000.00
Seaholme,1/02/2017,2000000.00
Seaholme,1/06/2017,1360000.00
Seddon,1/04/2016,1062184.80
Seddon,1/05/2016,1028598.50
Seddon,1/06/2016,1025419.67
Seddon,1/07/2016,825500.00
Seddon,1/08/2016,764333.33
Seddon,1/09/2016,774166.67
Seddon,1/10/2016,974251.80
Seddon,1/11/2016,1072654.00
Seddon,1/12/2016,1073212.00
Seddon,1/02/2017,1046462.00
Seddon,1/03/2017,1092820.67
Seddon,1/05/2017,921151.55
Seddon,1/06/2017,1058543.17
Seddon,1/07/2017,857750.00
Seddon,1/08/2017,1420600.00
Seddon,1/09/2017,924600.00
Skye,1/06/2017,555698.00
Skye,1/07/2017,640000.00
South Kingsville,1/04/2016,915000.00
South Kingsville,1/06/2016,827416.67
South Kingsville,1/07/2016,420000.00
South Kingsville,1/08/2016,583000.00
South Kingsville,1/09/2016,704479.33
South Kingsville,1/11/2016,726239.67
South Kingsville,1/02/2017,508000.00
South Kingsville,1/03/2017,922500.00
South Kingsville,1/04/2017,632179.75
South Kingsville,1/05/2017,851200.00
South Kingsville,1/06/2017,790000.00
South Kingsville,1/07/2017,730000.00
South Kingsville,1/08/2017,922500.00
South Kingsville,1/09/2017,1124000.00
South Melbourne,1/04/2016,1171400.00
South Melbourne,1/05/2016,1228115.58
South Melbourne,1/06/2016,1189340.33
South Melbourne,1/07/2016,625000.00
South Melbourne,1/08/2016,1060919.00
South Melbourne,1/09/2016,1331613.91
South Melbourne,1/10/2016,1414333.33
South Melbourne,1/11/2016,1134971.10
South Melbourne,1/12/2016,1449926.44
South Melbourne,1/02/2017,1325000.00
South Melbourne,1/03/2017,1248483.86
South Melbourne,1/04/2017,1013954.90
South Melbourne,1/05/2017,1903298.71
South Melbourne,1/06/2017,1351947.10
South Melbourne,1/07/2017,1608639.67
South Melbourne,1/08/2017,1655384.09
South Melbourne,1/09/2017,1090769.23
South Morang,1/05/2017,380000.00
South Morang,1/06/2017,655388.89
South Morang,1/07/2017,653772.68
South Morang,1/08/2017,595819.67
South Morang,1/09/2017,609156.42
South Yarra,1/04/2016,997781.00
South Yarra,1/05/2016,953398.27
South Yarra,1/06/2016,900420.68
South Yarra,1/07/2016,542375.00
South Yarra,1/08/2016,936750.71
South Yarra,1/09/2016,1044268.82
South Yarra,1/10/2016,1225128.79
South Yarra,1/11/2016,1413514.70
South Yarra,1/12/2016,1065170.61
South Yarra,1/02/2017,935649.62
South Yarra,1/03/2017,1176965.96
South Yarra,1/04/2017,1147788.76
South Yarra,1/05/2017,1257740.48
South Yarra,1/06/2017,1071551.72
South Yarra,1/07/2017,844384.24
South Yarra,1/08/2017,778624.92
South Yarra,1/09/2017,1074007.70
Southbank,1/02/2016,423500.00
Southbank,1/04/2016,644666.67
Southbank,1/05/2016,638814.89
Southbank,1/06/2016,620600.00
Southbank,1/07/2016,661250.00
Southbank,1/08/2016,513229.25
Southbank,1/09/2016,672800.00
Southbank,1/11/2016,832000.00
Southbank,1/02/2017,527208.50
Southbank,1/03/2017,554875.00
Southbank,1/04/2017,560000.00
Southbank,1/05/2017,594854.25
Southbank,1/06/2017,573569.50
Southbank,1/07/2017,665708.50
Southbank,1/08/2017,612208.50
Southbank,1/09/2017,487750.00
Spotswood,1/04/2016,831000.00
Spotswood,1/05/2016,832500.00
Spotswood,1/06/2016,977333.33
Spotswood,1/07/2016,1016000.00
Spotswood,1/08/2016,863250.00
Spotswood,1/09/2016,948750.00
Spotswood,1/10/2016,850000.00
Spotswood,1/11/2016,978240.00
Spotswood,1/12/2016,1130600.00
Spotswood,1/02/2017,968000.00
Spotswood,1/03/2017,760875.00
Spotswood,1/04/2017,786666.67
Spotswood,1/05/2017,1021457.20
Spotswood,1/06/2017,750643.00
Spotswood,1/07/2017,997000.00
Spotswood,1/08/2017,782833.33
Spotswood,1/09/2017,1240000.00
Springvale,1/05/2017,784050.00
Springvale,1/06/2017,692333.33
Springvale,1/07/2017,780092.86
Springvale,1/08/2017,784050.00
Springvale,1/09/2017,735500.00
Springvale South,1/07/2017,712500.00
Springvale South,1/08/2017,750000.00
Springvale South,1/09/2017,725000.00
St Albans,1/05/2017,674112.40
St Albans,1/06/2017,553573.67
St Albans,1/07/2017,592040.14
St Albans,1/08/2017,580360.46
St Albans,1/09/2017,605042.88
St Helena,1/05/2017,1387000.00
St Helena,1/07/2017,805000.00
St Helena,1/09/2017,897000.00
St Kilda,1/02/2016,694391.00
St Kilda,1/04/2016,532375.00
St Kilda,1/05/2016,675118.72
St Kilda,1/06/2016,724355.04
St Kilda,1/07/2016,671282.25
St Kilda,1/08/2016,623538.46
St Kilda,1/09/2016,1111376.04
St Kilda,1/10/2016,630916.67
St Kilda,1/11/2016,892935.85
St Kilda,1/12/2016,1079626.78
St Kilda,1/02/2017,841853.23
St Kilda,1/03/2017,1249102.39
St Kilda,1/04/2017,966837.20
St Kilda,1/05/2017,885175.67
St Kilda,1/06/2017,901306.40
St Kilda,1/07/2017,566977.00
St Kilda,1/08/2017,809627.64
St Kilda,1/09/2017,1058714.65
Strathmore,1/02/2016,1500000.00
Strathmore,1/04/2016,1021250.00
Strathmore,1/05/2016,1177857.14
Strathmore,1/06/2016,1138635.00
Strathmore,1/07/2016,1119098.00
Strathmore,1/08/2016,1073382.80
Strathmore,1/09/2016,1169248.33
Strathmore,1/10/2016,1014531.67
Strathmore,1/11/2016,1385833.33
Strathmore,1/12/2016,1259698.00
Strathmore,1/02/2017,1276333.33
Strathmore,1/03/2017,1137500.00
Strathmore,1/04/2017,1002282.86
Strathmore,1/05/2017,1062425.50
Strathmore,1/06/2017,1289750.00
Strathmore,1/07/2017,1109070.00
Strathmore,1/08/2017,1643200.00
Strathmore,1/09/2017,1213855.56
Strathmore Heights,1/05/2016,853333.33
Strathmore Heights,1/06/2016,655000.00
Strathmore Heights,1/08/2016,780000.00
Strathmore Heights,1/09/2016,1260000.00
Strathmore Heights,1/11/2016,931999.00
Strathmore Heights,1/08/2017,1000000.00
Sunbury,1/05/2017,477500.00
Sunbury,1/06/2017,510010.86
Sunbury,1/07/2017,490509.50
Sunbury,1/08/2017,545552.36
Sunbury,1/09/2017,549118.42
Sunshine,1/04/2016,643202.33
Sunshine,1/05/2016,635192.31
Sunshine,1/06/2016,599100.00
Sunshine,1/07/2016,598163.50
Sunshine,1/08/2016,708521.67
Sunshine,1/09/2016,575990.75
Sunshine,1/10/2016,725928.57
Sunshine,1/11/2016,698900.37
Sunshine,1/12/2016,757875.71
Sunshine,1/02/2017,779267.83
Sunshine,1/03/2017,788227.27
Sunshine,1/04/2017,752508.92
Sunshine,1/05/2017,907000.00
Sunshine,1/06/2017,750592.13
Sunshine,1/07/2017,744125.00
Sunshine,1/08/2017,695000.00
Sunshine,1/09/2017,733510.00
Sunshine North,1/04/2016,689240.00
Sunshine North,1/05/2016,631597.64
Sunshine North,1/06/2016,568802.50
Sunshine North,1/07/2016,539614.80
Sunshine North,1/08/2016,596222.22
Sunshine North,1/09/2016,596400.00
Sunshine North,1/10/2016,599300.00
Sunshine North,1/11/2016,724560.00
Sunshine North,1/12/2016,668000.00
Sunshine North,1/02/2017,611858.00
Sunshine North,1/03/2017,649428.57
Sunshine North,1/04/2017,622762.33
Sunshine North,1/05/2017,672168.00
Sunshine North,1/06/2017,625771.50
Sunshine North,1/07/2017,581092.57
Sunshine North,1/08/2017,559166.67
Sunshine North,1/09/2017,648847.73
Sunshine West,1/04/2016,511025.67
Sunshine West,1/05/2016,549870.33
Sunshine West,1/06/2016,488100.00
Sunshine West,1/07/2016,581769.25
Sunshine West,1/08/2016,512188.82
Sunshine West,1/09/2016,521187.50
Sunshine West,1/10/2016,627019.25
Sunshine West,1/11/2016,571965.13
Sunshine West,1/12/2016,556230.78
Sunshine West,1/02/2017,726000.00
Sunshine West,1/03/2017,622644.00
Sunshine West,1/04/2017,556107.70
Sunshine West,1/05/2017,577240.00
Sunshine West,1/06/2017,557122.13
Sunshine West,1/07/2017,636980.79
Sunshine West,1/08/2017,616400.00
Sunshine West,1/09/2017,600628.22
Surrey Hills,1/01/2016,1009000.00
Surrey Hills,1/02/2016,930000.00
Surrey Hills,1/04/2016,1551058.29
Surrey Hills,1/05/2016,1454219.33
Surrey Hills,1/06/2016,1637938.46
Surrey Hills,1/07/2016,2050000.00
Surrey Hills,1/08/2016,1912330.78
Surrey Hills,1/09/2016,1573744.25
Surrey Hills,1/10/2016,1480631.27
Surrey Hills,1/11/2016,1470710.80
Surrey Hills,1/12/2016,1719993.78
Surrey Hills,1/02/2017,1346410.33
Surrey Hills,1/03/2017,1500549.00
Surrey Hills,1/04/2017,1985639.00
Surrey Hills,1/05/2017,1526840.93
Surrey Hills,1/06/2017,1657243.17
Surrey Hills,1/07/2017,1587888.89
Surrey Hills,1/08/2017,1869347.06
Surrey Hills,1/09/2017,1760641.00
Sydenham,1/06/2017,471000.00
Sydenham,1/07/2017,590420.00
Sydenham,1/08/2017,629750.00
Sydenham,1/09/2017,580000.00
Tarneit,1/05/2017,505000.00
Tarneit,1/06/2017,550750.00
Tarneit,1/07/2017,531872.18
Tarneit,1/08/2017,496500.00
Tarneit,1/09/2017,512312.50
Taylors Hill,1/05/2017,645000.00
Taylors Hill,1/06/2017,619000.00
Taylors Hill,1/07/2017,595250.00
Taylors Hill,1/08/2017,726000.00
Taylors Hill,1/09/2017,728333.33
Taylors Lakes,1/05/2017,971000.00
Taylors Lakes,1/06/2017,750065.67
Taylors Lakes,1/07/2017,658409.09
Taylors Lakes,1/08/2017,578000.00
Taylors Lakes,1/09/2017,722714.29
Templestowe,1/05/2017,1783571.00
Templestowe,1/06/2017,1552300.00
Templestowe,1/07/2017,1345300.00
Templestowe,1/08/2017,1604015.38
Templestowe,1/09/2017,1514971.38
Templestowe Lower,1/04/2016,1115440.00
Templestowe Lower,1/05/2016,1087093.69
Templestowe Lower,1/06/2016,997013.93
Templestowe Lower,1/07/2016,1289750.00
Templestowe Lower,1/08/2016,1115637.18
Templestowe Lower,1/09/2016,1104582.10
Templestowe Lower,1/10/2016,945400.00
Templestowe Lower,1/11/2016,1234829.41
Templestowe Lower,1/12/2016,1014106.25
Templestowe Lower,1/02/2017,923084.83
Templestowe Lower,1/03/2017,1153133.00
Templestowe Lower,1/04/2017,1376511.11
Templestowe Lower,1/05/2017,1261579.86
Templestowe Lower,1/06/2017,1139850.00
Templestowe Lower,1/07/2017,1305688.63
Templestowe Lower,1/08/2017,1239328.57
Templestowe Lower,1/09/2017,1356000.00
The Basin,1/07/2017,514100.00
The Basin,1/08/2017,610000.00
The Basin,1/09/2017,700000.00
Thomastown,1/05/2017,656250.00
Thomastown,1/06/2017,649083.33
Thomastown,1/07/2017,607449.25
Thomastown,1/08/2017,592597.00
Thomastown,1/09/2017,614883.20
Thornbury,1/02/2016,1225000.00
Thornbury,1/04/2016,883916.67
Thornbury,1/05/2016,959115.25
Thornbury,1/06/2016,853953.46
Thornbury,1/07/2016,1109043.00
Thornbury,1/08/2016,965105.55
Thornbury,1/09/2016,917993.80
Thornbury,1/10/2016,1043400.00
Thornbury,1/11/2016,827994.36
Thornbury,1/12/2016,683570.90
Thornbury,1/02/2017,1066285.31
Thornbury,1/03/2017,1042710.18
Thornbury,1/04/2017,989769.23
Thornbury,1/05/2017,1085880.71
Thornbury,1/06/2017,1100407.65
Thornbury,1/07/2017,955500.00
Thornbury,1/08/2017,937437.79
Thornbury,1/09/2017,1158339.38
Toorak,1/04/2016,2149598.67
Toorak,1/05/2016,1709560.82
Toorak,1/06/2016,1455156.33
Toorak,1/07/2016,894132.67
Toorak,1/08/2016,1962745.75
Toorak,1/09/2016,1697645.27
Toorak,1/10/2016,1960453.42
Toorak,1/11/2016,2121475.25
Toorak,1/12/2016,2396303.77
Toorak,1/02/2017,1742705.13
Toorak,1/03/2017,2158995.00
Toorak,1/04/2017,1290700.00
Toorak,1/05/2017,2394683.50
Toorak,1/06/2017,1860310.22
Toorak,1/07/2017,1258450.57
Toorak,1/08/2017,1530004.36
Toorak,1/09/2017,1935186.74
Travancore,1/05/2016,1027500.00
Travancore,1/06/2016,752833.33
Travancore,1/08/2016,1257000.00
Travancore,1/10/2016,1562000.00
Travancore,1/11/2016,1184958.50
Travancore,1/12/2016,503000.00
Travancore,1/05/2017,360000.00
Travancore,1/06/2017,856000.00
Travancore,1/07/2017,341500.00
Travancore,1/08/2017,2070000.00
Truganina,1/05/2017,461500.00
Truganina,1/06/2017,587667.00
Truganina,1/07/2017,452175.00
Truganina,1/08/2017,579000.00
Truganina,1/09/2017,545668.33
Tullamarine,1/05/2017,625000.00
Tullamarine,1/06/2017,355000.00
Tullamarine,1/07/2017,603978.60
Tullamarine,1/08/2017,516071.43
Tullamarine,1/09/2017,604375.00
Vermont,1/05/2017,1163792.00
Vermont,1/06/2017,1068200.00
Vermont,1/07/2017,1005500.00
Vermont,1/08/2017,999450.00
Vermont,1/09/2017,948577.83
Vermont South,1/05/2017,1243300.00
Vermont South,1/06/2017,1253285.71
Vermont South,1/07/2017,1269533.33
Vermont South,1/08/2017,1130041.63
Vermont South,1/09/2017,1123750.00
Viewbank,1/05/2016,879798.67
Viewbank,1/06/2016,832700.00
Viewbank,1/07/2016,875666.67
Viewbank,1/08/2016,912005.75
Viewbank,1/09/2016,981500.00
Viewbank,1/11/2016,957914.14
Viewbank,1/12/2016,825448.33
Viewbank,1/02/2017,915000.00
Viewbank,1/03/2017,1000125.00
Viewbank,1/04/2017,1056007.67
Viewbank,1/05/2017,980394.50
Viewbank,1/06/2017,953804.60
Viewbank,1/07/2017,967938.00
Viewbank,1/08/2017,1272737.60
Viewbank,1/09/2017,1075394.50
Wallan,1/06/2017,366000.00
Wallan,1/08/2017,366000.00
Wallan,1/09/2017,366000.00
Wantirna,1/05/2017,805000.00
Wantirna,1/06/2017,978300.00
Wantirna,1/07/2017,919541.67
Wantirna,1/08/2017,1034766.67
Wantirna,1/09/2017,930000.00
Wantirna South,1/06/2017,1269250.00
Wantirna South,1/07/2017,881000.00
Wantirna South,1/08/2017,1134200.00
Wantirna South,1/09/2017,1211396.86
Warrandyte,1/05/2017,1050000.00
Warrandyte,1/06/2017,1025000.00
Warrandyte,1/07/2017,1028000.00
Warrandyte,1/08/2017,1600000.00
Warrandyte,1/09/2017,1150000.00
Waterways,1/07/2017,1265000.00
Waterways,1/09/2017,1232000.00
Watsonia,1/04/2016,762500.00
Watsonia,1/05/2016,688423.00
Watsonia,1/06/2016,637500.00
Watsonia,1/07/2016,855793.50
Watsonia,1/08/2016,714333.33
Watsonia,1/09/2016,713000.00
Watsonia,1/10/2016,738915.00
Watsonia,1/11/2016,656279.00
Watsonia,1/12/2016,632000.00
Watsonia,1/02/2017,632000.00
Watsonia,1/03/2017,892500.00
Watsonia,1/04/2017,822166.67
Watsonia,1/05/2017,912793.50
Watsonia,1/06/2017,891666.67
Watsonia,1/07/2017,725000.00
Watsonia,1/08/2017,740792.25
Watsonia,1/09/2017,786750.00
Watsonia North,1/05/2017,716333.33
Watsonia North,1/06/2017,747955.25
Watsonia North,1/07/2017,780250.00
Watsonia North,1/08/2017,740571.00
Watsonia North,1/09/2017,920000.00
Werribee,1/05/2017,499591.25
Werribee,1/06/2017,505958.33
Werribee,1/07/2017,527441.00
Werribee,1/08/2017,533797.08
Werribee,1/09/2017,520248.95
West Footscray,1/02/2016,1415000.00
West Footscray,1/05/2016,611816.09
West Footscray,1/06/2016,769595.50
West Footscray,1/07/2016,885480.33
West Footscray,1/08/2016,717345.50
West Footscray,1/09/2016,737580.83
West Footscray,1/10/2016,764483.56
West Footscray,1/11/2016,711310.64
West Footscray,1/12/2016,840681.75
West Footscray,1/02/2017,662377.57
West Footscray,1/03/2017,675489.63
West Footscray,1/04/2017,745786.43
West Footscray,1/05/2017,781800.00
West Footscray,1/06/2017,836800.00
West Footscray,1/07/2017,762926.92
West Footscray,1/08/2017,891812.50
West Footscray,1/09/2017,757404.92
West Melbourne,1/05/2016,873000.00
West Melbourne,1/06/2016,1073000.00
West Melbourne,1/07/2016,541500.00
West Melbourne,1/08/2016,1031470.50
West Melbourne,1/09/2016,771000.00
West Melbourne,1/10/2016,1158970.50
West Melbourne,1/11/2016,836000.00
West Melbourne,1/12/2016,956470.50
West Melbourne,1/02/2017,901000.00
West Melbourne,1/03/2017,889000.00
West Melbourne,1/04/2017,674000.00
West Melbourne,1/05/2017,982242.63
West Melbourne,1/06/2017,1081000.00
West Melbourne,1/07/2017,944588.20
West Melbourne,1/09/2017,1384492.63
Westmeadows,1/05/2017,485833.50
Westmeadows,1/06/2017,545000.00
Westmeadows,1/07/2017,645208.29
Westmeadows,1/08/2017,682750.00
Westmeadows,1/09/2017,533452.43
Wheelers Hill,1/05/2017,1170723.20
Wheelers Hill,1/06/2017,1247622.75
Wheelers Hill,1/07/2017,1286840.38
Wheelers Hill,1/08/2017,1244301.45
Wheelers Hill,1/09/2017,1289842.69
Whittlesea,1/07/2017,601000.00
Whittlesea,1/08/2017,440000.00
Williams Landing,1/09/2017,555000.00
Williamstown,1/04/2016,1208490.00
Williamstown,1/05/2016,1007464.70
Williamstown,1/06/2016,1527437.50
Williamstown,1/07/2016,1530957.33
Williamstown,1/08/2016,1385036.75
Williamstown,1/09/2016,1078419.23
Williamstown,1/10/2016,1157000.00
Williamstown,1/11/2016,1359675.56
Williamstown,1/12/2016,1141430.43
Williamstown,1/02/2017,1238934.17
Williamstown,1/03/2017,1828888.89
Williamstown,1/04/2017,1075888.89
Williamstown,1/05/2017,1382037.50
Williamstown,1/06/2017,1609908.33
Williamstown,1/07/2017,1163383.33
Williamstown,1/08/2017,1678916.67
Williamstown,1/09/2017,1046445.38
Williamstown North,1/04/2016,600000.00
Williamstown North,1/06/2016,380000.00
Williamstown North,1/08/2016,881000.00
Williamstown North,1/09/2016,433750.00
Williamstown North,1/10/2016,905000.00
Williamstown North,1/11/2016,1332500.00
Williamstown North,1/12/2016,969666.67
Williamstown North,1/03/2017,460000.00
Williamstown North,1/04/2017,901200.00
Williamstown North,1/05/2017,1169250.00
Williamstown North,1/09/2017,1300000.00
Windsor,1/04/2016,804691.00
Windsor,1/05/2016,855711.46
Windsor,1/06/2016,1442050.00
Windsor,1/07/2016,512250.00
Windsor,1/08/2016,946507.38
Windsor,1/09/2016,1070853.00
Windsor,1/10/2016,808687.50
Windsor,1/11/2016,1251679.78
Windsor,1/12/2016,1036125.00
Windsor,1/02/2017,888500.00
Windsor,1/03/2017,1443075.55
Windsor,1/04/2017,672250.00
Windsor,1/05/2017,747345.50
Windsor,1/06/2017,1137938.20
Windsor,1/07/2017,751553.25
Windsor,1/08/2017,642500.00
Windsor,1/09/2017,1352075.00
Wollert,1/05/2017,595000.00
Wollert,1/06/2017,546000.00
Wollert,1/07/2017,525641.63
Wollert,1/08/2017,493477.67
Wollert,1/09/2017,580666.67
Wyndham Vale,1/06/2017,564406.33
Wyndham Vale,1/07/2017,501827.25
Wyndham Vale,1/08/2017,561929.29
Wyndham Vale,1/09/2017,518700.00
Yallambie,1/04/2016,880396.00
Yallambie,1/05/2016,774000.00
Yallambie,1/06/2016,731000.00
Yallambie,1/07/2016,888000.00
Yallambie,1/08/2016,664500.00
Yallambie,1/09/2016,723849.00
Yallambie,1/10/2016,847500.00
Yallambie,1/11/2016,738600.00
Yallambie,1/12/2016,760000.00
Yallambie,1/02/2017,736500.00
Yallambie,1/03/2017,854000.00
Yallambie,1/04/2017,926161.50
Yallambie,1/05/2017,838250.00
Yallambie,1/06/2017,1174000.00
Yallambie,1/07/2017,748402.00
Yallambie,1/08/2017,1062500.00
Yallambie,1/09/2017,857000.00
Yarra Glen,1/07/2017,620000.00
Yarraville,1/02/2016,890000.00
Yarraville,1/04/2016,796916.67
Yarraville,1/05/2016,998836.80
Yarraville,1/06/2016,872197.20
Yarraville,1/07/2016,1060922.57
Yarraville,1/08/2016,785154.08
Yarraville,1/09/2016,926936.93
Yarraville,1/10/2016,1160879.25
Yarraville,1/11/2016,1079489.88
Yarraville,1/12/2016,975690.54
Yarraville,1/02/2017,962121.91
Yarraville,1/03/2017,1003441.18
Yarraville,1/04/2017,1080238.64
Yarraville,1/05/2017,865084.10
Yarraville,1/06/2017,1091127.88
Yarraville,1/07/2017,1090911.76
Yarraville,1/08/2017,974167.63
Yarraville,1/09/2017,979218.61
